,Date,Result
4597,16643.0,4.05
4598,16644.0,
4599,16645.0,
4600,16646.0,
4601,16647.0,
4602,16648.0,
4603,16649.0,
4604,16650.0,
4605,16651.0,
4606,16652.0,
4607,16653.0,
4608,16654.0,
4609,16655.0,
4610,16656.0,
4611,16657.0,
4612,16658.0,1.21
4613,16659.0,
4614,16660.0,
4615,16661.0,
4616,16662.0,
4617,16663.0,
4618,16664.0,
4619,16665.0,1.6
4620,16666.0,
4621,16667.0,
4622,16668.0,
4623,16669.0,
4624,16670.0,
4625,16671.0,
4626,16672.0,
4627,16673.0,
4628,16674.0,5.19
4629,16675.0,
4630,16676.0,
4631,16677.0,
4632,16678.0,
4633,16679.0,
4634,16680.0,
4635,16681.0,
4636,16682.0,2.18
4637,16683.0,
4638,16684.0,
4639,16685.0,2.3
4640,16686.0,
4641,16687.0,
4642,16688.0,
4643,16689.0,
4644,16690.0,
4645,16691.0,
4646,16692.0,
4647,16693.0,2.62
4648,16694.0,
4649,16695.0,
4650,16696.0,
4651,16697.0,
4652,16698.0,
4653,16699.0,12.1
4654,16700.0,
4655,16701.0,
4656,16702.0,
4657,16703.0,
4658,16704.0,
4659,16705.0,
4660,16706.0,
4661,16707.0,
4662,16708.0,
4663,16709.0,
4664,16710.0,
4665,16711.0,
4666,16712.0,
4667,16713.0,
4668,16714.0,
4669,16715.0,
4670,16716.0,
4671,16717.0,5.73
4672,16718.0,
4673,16719.0,
4674,16720.0,
4675,16721.0,3.77
4676,16722.0,
4677,16723.0,
4678,16724.0,
4679,16725.0,
4680,16726.0,
4681,16727.0,2.73
4682,16728.0,
4683,16729.0,
4684,16730.0,
4685,16731.0,
4686,16732.0,
4687,16733.0,
4688,16734.0,3.38
4689,16735.0,
4690,16736.0,
4691,16737.0,
4692,16738.0,
4693,16739.0,
4694,16740.0,
4695,16741.0,
4696,16742.0,
4697,16743.0,
4698,16744.0,2.88
4699,16745.0,
4700,16746.0,
4701,16747.0,
4702,16748.0,
4703,16749.0,
4704,16750.0,
4705,16751.0,
4706,16752.0,7.89
4707,16753.0,
4708,16754.0,
4709,16755.0,
4710,16756.0,
4711,16757.0,
4712,16758.0,
4713,16759.0,12.9
4714,16760.0,
4715,16761.0,
4716,16762.0,
4717,16763.0,
4718,16764.0,
4719,16765.0,16.3
4720,16766.0,
4721,16767.0,
4722,16768.0,
4723,16769.0,
4724,16770.0,
4725,16771.0,17.6
4726,16772.0,
4727,16773.0,
4728,16774.0,
4729,16775.0,
4730,16776.0,
4731,16777.0,
4732,16778.0,11.0
4733,16779.0,
4734,16780.0,
4735,16781.0,
4736,16782.0,
4737,16783.0,16.5
4738,16784.0,
4739,16785.0,
4740,16786.0,
4741,16787.0,
4742,16788.0,
4743,16789.0,
4744,16790.0,
4745,16791.0,
4746,16792.0,
4747,16793.0,
4748,16794.0,
4749,16795.0,
4750,16796.0,
4751,16797.0,
4752,16798.0,
4753,16799.0,
4754,16800.0,
4755,16801.0,
4756,16802.0,
4757,16803.0,
4758,16804.0,
4759,16805.0,
4760,16806.0,13.2
4761,16807.0,
4762,16808.0,
4763,16809.0,
4764,16810.0,
4765,16811.0,
4766,16812.0,
4767,16813.0,
4768,16814.0,11.3
4769,16815.0,
4770,16816.0,
4771,16817.0,
4772,16818.0,
4773,16819.0,11.5
4774,16820.0,
4775,16821.0,
4776,16822.0,
4777,16823.0,
4778,16824.0,
4779,16825.0,12.3
4780,16826.0,
4781,16827.0,
4782,16828.0,
4783,16829.0,
4784,16830.0,
4785,16831.0,
4786,16832.0,
4787,16833.0,9.55
4788,16834.0,
4789,16835.0,
4790,16836.0,
4791,16837.0,
4792,16838.0,
4793,16839.0,
4794,16840.0,8.97
4795,16841.0,
4796,16842.0,
4797,16843.0,
4798,16844.0,
4799,16845.0,
4800,16846.0,7.43
4801,16847.0,
4802,16848.0,
4803,16849.0,
4804,16850.0,
4805,16851.0,
4806,16852.0,
4807,16853.0,6.65
4808,16854.0,
4809,16855.0,
4810,16856.0,
4811,16857.0,
4812,16858.0,
4813,16859.0,
4814,16860.0,
4815,16861.0,5.31
4816,16862.0,
4817,16863.0,
4818,16864.0,
4819,16865.0,
4820,16866.0,
4821,16867.0,
4822,16868.0,
4823,16869.0,
4824,16870.0,
4825,16871.0,8.24
4826,16872.0,
4827,16873.0,
4828,16874.0,
4829,16875.0,6.95
4830,16876.0,
4831,16877.0,
4832,16878.0,
4833,16879.0,
4834,16880.0,
4835,16881.0,5.5
4836,16882.0,
4837,16883.0,
4838,16884.0,
4839,16885.0,
4840,16886.0,
4841,16887.0,
4842,16888.0,
4843,16889.0,
4844,16890.0,
4845,16891.0,
4846,16892.0,
4847,16893.0,
4848,16894.0,
4849,16895.0,
4850,16896.0,
4851,16897.0,
4852,16898.0,
4853,16899.0,
4854,16900.0,
4855,16901.0,
4856,16902.0,
4857,16903.0,
4858,16904.0,
4859,16905.0,
4860,16906.0,6.28
4861,16907.0,
4862,16908.0,
4863,16909.0,
4864,16910.0,
4865,16911.0,
4866,16912.0,
4867,16913.0,
4868,16914.0,
4869,16915.0,
4870,16916.0,
4871,16917.0,
4872,16918.0,
4873,16919.0,
4874,16920.0,
4875,16921.0,
4876,16922.0,
4877,16923.0,
4878,16924.0,
4879,16925.0,
4880,16926.0,
4881,16927.0,
4882,16928.0,
4883,16929.0,
4884,16930.0,
4885,16931.0,1.95
4886,16932.0,
4887,16933.0,
4888,16934.0,
4889,16935.0,
4890,16936.0,
4891,16937.0,
4892,16938.0,
4893,16939.0,
4894,16940.0,
4895,16941.0,
4896,16942.0,
4897,16943.0,
4898,16944.0,
4899,16945.0,
4900,16946.0,
4901,16947.0,
4902,16948.0,
4903,16949.0,
4904,16950.0,
4905,16951.0,
4906,16952.0,
4907,16953.0,
4908,16954.0,
4909,16955.0,
4910,16956.0,
4911,16957.0,
4912,16958.0,
4913,16959.0,
4914,16960.0,
4915,16961.0,
4916,16962.0,3.52
4917,16963.0,
4918,16964.0,
4919,16965.0,
4920,16966.0,
4921,16967.0,
4922,16968.0,
4923,16969.0,
4924,16970.0,
4925,16971.0,
4926,16972.0,
4927,16973.0,
4928,16974.0,
4929,16975.0,
4930,16976.0,
4931,16977.0,
4932,16978.0,
4933,16979.0,
4934,16980.0,
4935,16981.0,
4936,16982.0,
4937,16983.0,
4938,16984.0,
4939,16985.0,
4940,16986.0,
4941,16987.0,
4942,16988.0,
4943,16989.0,2.57
4944,16990.0,
4945,16991.0,
4946,16992.0,
4947,16993.0,
4948,16994.0,
4949,16995.0,
4950,16996.0,
4951,16997.0,
4952,16998.0,
4953,16999.0,
4954,17000.0,
4955,17001.0,
4956,17002.0,
4957,17003.0,
4958,17004.0,
4959,17005.0,
4960,17006.0,
4961,17007.0,
4962,17008.0,
4963,17009.0,
4964,17010.0,
4965,17011.0,
4966,17012.0,
4967,17013.0,
4968,17014.0,
4969,17015.0,
4970,17016.0,
4971,17017.0,
4972,17018.0,
4973,17019.0,
4974,17020.0,
4975,17021.0,
4976,17022.0,
4977,17023.0,
4978,17024.0,
4979,17025.0,
4980,17026.0,
4981,17027.0,
4982,17028.0,
4983,17029.0,
4984,17030.0,
4985,17031.0,
4986,17032.0,
4987,17033.0,
4988,17034.0,
4989,17035.0,
4990,17036.0,
4991,17037.0,
4992,17038.0,
4993,17039.0,
4994,17040.0,
4995,17041.0,
4996,17042.0,
4997,17043.0,
4998,17044.0,3.27
4999,17045.0,
5000,17046.0,
5001,17047.0,
5002,17048.0,
5003,17049.0,
5004,17050.0,3.37
5005,17051.0,
5006,17052.0,
5007,17053.0,
5008,17054.0,
5009,17055.0,
5010,17056.0,
5011,17057.0,
5012,17058.0,
5013,17059.0,
5014,17060.0,
5015,17061.0,
5016,17062.0,
5017,17063.0,
5018,17064.0,
5019,17065.0,
5020,17066.0,
5021,17067.0,
5022,17068.0,
5023,17069.0,
5024,17070.0,
5025,17071.0,
5026,17072.0,
5027,17073.0,
5028,17074.0,
5029,17075.0,
5030,17076.0,
5031,17077.0,3.73
5032,17078.0,
5033,17079.0,
5034,17080.0,
5035,17081.0,
5036,17082.0,
5037,17083.0,
5038,17084.0,
5039,17085.0,
5040,17086.0,
5041,17087.0,
5042,17088.0,
5043,17089.0,
5044,17090.0,
5045,17091.0,
5046,17092.0,
5047,17093.0,
5048,17094.0,
5049,17095.0,
5050,17096.0,
5051,17097.0,
5052,17098.0,
5053,17099.0,
5054,17100.0,
5055,17101.0,
5056,17102.0,
5057,17103.0,
5058,17104.0,
5059,17105.0,
5060,17106.0,
5061,17107.0,
5062,17108.0,
5063,17109.0,
5064,17110.0,
5065,17111.0,
5066,17112.0,
5067,17113.0,3.78
5068,17114.0,
5069,17115.0,
5070,17116.0,
5071,17117.0,
5072,17118.0,
5073,17119.0,
5074,17120.0,
5075,17121.0,
5076,17122.0,
5077,17123.0,
5078,17124.0,
5079,17125.0,
5080,17126.0,
5081,17127.0,
5082,17128.0,
5083,17129.0,
5084,17130.0,
5085,17131.0,
5086,17132.0,
5087,17133.0,
5088,17134.0,
5089,17135.0,
5090,17136.0,
5091,17137.0,
5092,17138.0,
5093,17139.0,
5094,17140.0,
5095,17141.0,5.12
5096,17142.0,
5097,17143.0,
5098,17144.0,
5099,17145.0,
5100,17146.0,
5101,17147.0,
5102,17148.0,
5103,17149.0,
5104,17150.0,
5105,17151.0,
5106,17152.0,
5107,17153.0,
5108,17154.0,
5109,17155.0,
5110,17156.0,
5111,17157.0,
5112,17158.0,
5113,17159.0,
5114,17160.0,
5115,17161.0,
5116,17162.0,
5117,17163.0,
5118,17164.0,
5119,17165.0,
5120,17166.0,
5121,17167.0,
5122,17168.0,
5123,17169.0,
5124,17170.0,
5125,17171.0,
5126,17172.0,
5127,17173.0,
5128,17174.0,
5129,17175.0,
5130,17176.0,
5131,17177.0,
5132,17178.0,
5133,17179.0,
5134,17180.0,
5135,17181.0,
5136,17182.0,
5137,17183.0,
5138,17184.0,
5139,17185.0,
5140,17186.0,
5141,17187.0,
5142,17188.0,
5143,17189.0,
5144,17190.0,
5145,17191.0,
5146,17192.0,
5147,17193.0,
5148,17194.0,
5149,17195.0,
5150,17196.0,
5151,17197.0,
5152,17198.0,
5153,17199.0,
5154,17200.0,
5155,17201.0,
5156,17202.0,
5157,17203.0,
5158,17204.0,13.1
5159,17205.0,
5160,17206.0,
5161,17207.0,15.5
5162,17208.0,
5163,17209.0,
5164,17210.0,
5165,17211.0,
5166,17212.0,
5167,17213.0,
5168,17214.0,
5169,17215.0,
5170,17216.0,
5171,17217.0,
5172,17218.0,
5173,17219.0,
5174,17220.0,
5175,17221.0,
5176,17222.0,
5177,17223.0,
5178,17224.0,
5179,17225.0,
5180,17226.0,
5181,17227.0,
5182,17228.0,
5183,17229.0,
5184,17230.0,
5185,17231.0,
5186,17232.0,
5187,17233.0,
5188,17234.0,
5189,17235.0,
5190,17236.0,
5191,17237.0,
5192,17238.0,10.3
5193,17239.0,
5194,17240.0,
5195,17241.0,
5196,17242.0,
5197,17243.0,
5198,17244.0,
5199,17245.0,
5200,17246.0,
5201,17247.0,
5202,17248.0,
5203,17249.0,
5204,17250.0,
5205,17251.0,
5206,17252.0,
5207,17253.0,
5208,17254.0,
5209,17255.0,
5210,17256.0,
5211,17257.0,
5212,17258.0,
5213,17259.0,
5214,17260.0,
5215,17261.0,3.07
5216,17262.0,
5217,17263.0,
5218,17264.0,
5219,17265.0,
5220,17266.0,
5221,17267.0,
5222,17268.0,
5223,17269.0,
5224,17270.0,
5225,17271.0,
5226,17272.0,
5227,17273.0,
5228,17274.0,
5229,17275.0,
5230,17276.0,
5231,17277.0,
5232,17278.0,
5233,17279.0,
5234,17280.0,
5235,17281.0,
5236,17282.0,
5237,17283.0,
5238,17284.0,
5239,17285.0,
5240,17286.0,
5241,17287.0,
5242,17288.0,
5243,17289.0,
5244,17290.0,
5245,17291.0,
5246,17292.0,
5247,17293.0,
5248,17294.0,
5249,17295.0,
5250,17296.0,
