,ID,E,N,ID_5kmsq,OID_,UNIQUE,A1,A2,A3,A2A3,A4,A10A11,A12,A19,A21,A22,A23,A24,A25,A27,A31,A32,A99G1,B5B14,B21,B99,C1,G1,G2,G5,K201,K202,K203,K204,K205,K206,K207,K208,K209,K210,K211,K299,M1M4M7,M1,M4,M7,M9,M13M14,M17,M98,L1TOL5,L9L14,L98,N98,P90,geometry
4170,508636,362500,332500,508636362500.0,3413,508636362500.0,237.60073,109.2913,48.98439,158.27569,26.73221,42.32323,12.07967,10.58194,16.50583,3.96969,146.83174,40.76239,0.70975,0.0,1.22915,11.00382,1179.33024,0.0,1.19472,1.19472,0.2192,455.63037,944.31963,80.28,314.53125,198.23716,428.08716,176.43831,157.28566,393.42397,85.78121,58.15255,313.34084,128.26937,1376.72983,3630.35588,702.0545,592.42853,67.84492,41.78106,19.86932,19.55535,781.6018,1523.08043,55.57931,737.38656,792.96624,38728.23764,84.0798,POINT (-2.558778441784347 52.88863548469046)
4171,508637,367500,332500,508637367500.0,3414,508637367500.0,208.26244,47.61019,63.17376,110.78395,1.58686,48.57673,43.97555,7.92885,1.55545,0.0,149.99897,124.32898,0.64182,0.0,2.21362,12.00109,952.28385,0.0,9.29721,9.29721,0.0,239.80969,747.12031,145.89,244.10709,159.09383,292.24364,122.21132,110.04623,263.89588,69.88249,38.34397,245.51694,85.61038,1018.80426,2649.81302,551.89409,471.28277,53.53442,27.0769,13.94737,14.94825,658.23018,1239.01933,14.34042,814.72182,829.06274,40284.22551,48.84398,POINT (-2.484470374222607 52.88896196448032)
4172,508638,372500,332500,508638372500.0,3415,508638372500.0,213.92718,26.16797,58.52738,84.69534,9.37542,25.07931,8.68124,15.52592,14.16679,0.0,147.1773,64.6554,1.71217,0.00627,12.15931,16.6317,877.33068,0.0,1.72277,1.72277,0.0,255.90685,783.05315,213.68,322.70654,158.61462,326.25458,209.14622,140.08085,299.69562,65.22285,62.24196,251.88837,149.79005,1136.95473,3122.65489,890.96102,767.08031,75.50418,48.37653,25.13561,32.1218,996.20522,1944.42288,38.17943,107.01581,145.195,47676.92616,51.49817,POINT (-2.410160972069295 52.88924196075968)
4173,508639,377500,332500,508639377500.0,3416,508639377500.0,281.5442,107.39008,39.84521,147.23528,21.05192,10.42708,1.16748,12.78854,5.28308,0.0,60.38813,90.92302,12.67893,0.12807,19.97892,12.66048,918.83498,0.0,0.0666,0.0666,0.0,242.00352,886.93648,39.1,310.95313,166.63328,345.69096,180.54944,158.29295,300.22097,80.87492,74.6107,217.59861,133.2912,1258.14136,3226.91853,705.82382,625.99742,21.8615,57.9649,18.2499,67.80639,939.41339,1731.29306,9.21333,212.35741,221.57079,2670.43909,42.17366,POINT (-2.335850439891438 52.88947547177893)
4174,508640,382500,332500,508640382500.0,3417,508640382500.0,351.72584,119.51323,46.76013,166.27336,23.78971,7.64485,0.36726,12.74937,4.66343,0.0,162.95171,97.96125,13.54146,0.13621,23.58069,23.56665,1147.58047,0.0,4.71889,4.71889,0.0,257.68611,981.00389,44.52,337.35584,182.89194,379.6972,190.3077,171.77324,330.79547,89.42073,82.31516,239.67414,146.01887,1390.38338,3540.7012,783.03244,696.38773,23.33146,63.31325,20.37542,77.39395,1042.78975,1923.59106,6.79321,211.82937,218.62271,2845.53472,45.95475,POINT (-2.261538982275657 52.88966249607888)
4175,508641,387500,332500,508641387500.0,3418,508641387500.0,385.75531,104.3185,45.15982,149.47832,21.97926,34.64127,0.03431,3.32672,1.40649,0.0,59.91311,58.96991,55.66828,0.01372,28.36819,56.12846,1082.32487,0.0,19.39448,19.39448,0.09997,223.92546,857.37454,77.64,289.11221,148.25275,243.13454,236.61538,159.39619,243.88563,102.513,74.92276,200.95234,108.36707,883.10625,2690.29733,787.14187,667.80649,62.58106,56.75431,18.54516,55.83178,1004.7993,1866.31771,77.4087,350.63271,428.04144,1682.8416,39.02703,POINT (-2.187226803824585 52.88980303249085)
4176,508642,392500,332500,508642392500.0,3419,508642392500.0,109.26817,46.59939,21.62553,68.22491,5.65598,1.7274,0.0,9.0628,0.68558,0.0,48.2792,19.44033,25.7015,0.0,10.65009,5.11669,574.85035,0.0,0.25873,0.25873,0.0,271.03769,1194.33232,111.2,381.75094,207.91697,315.57954,320.90477,231.3443,316.94225,135.50699,106.69718,266.63253,167.92862,1171.78687,3623.04029,1151.10042,960.61896,97.24165,93.23981,31.85965,73.47904,1454.33174,2710.77032,69.64861,300.73564,370.38425,1375.63375,49.44889,POINT (-2.112914109153362 52.88989708013663)
4177,508643,397500,332500,508643397500.0,3420,508643397500.0,26.67983,57.53578,51.1502,108.68598,3.62192,0.48044,0.0,5.31248,0.07359,0.0,14.51819,1.21282,0.11586,0.0,7.35162,10.85285,432.41512,0.0,1.66937,1.66937,1.63532,253.49519,1673.46481,122.64,520.22251,361.70406,420.75243,386.1276,383.78767,404.98294,161.08166,173.27031,422.32578,356.46845,1709.18298,5299.97166,1552.1443,1158.25699,149.61435,244.27296,83.45433,63.14412,1804.88292,3503.62589,28.02974,89.71438,117.74401,3813.09914,47.98233,POINT (-2.038601102886065 52.8899446384286)
4178,508644,402500,332500,508644402500.0,3421,508644402500.0,250.62049,78.01443,23.18766,101.20209,18.09116,0.81164,0.0,0.41112,4.83642,0.0,75.97087,64.39128,0.20291,0.0,24.92487,8.25956,784.19824,0.0,0.0,0.0,1.02708,232.03532,1309.41469,128.82,398.09339,293.77385,296.52031,333.02077,278.16397,280.47984,142.20759,164.98795,263.34586,299.4471,1079.79795,3829.8705,1475.8814,1209.36761,98.11608,168.39771,45.75954,69.81294,1855.1494,3446.6026,19.42639,126.13325,145.55972,32770.58733,34.95332,POINT (-1.964287989652173 52.88994570706961)
4179,508645,407500,332500,508645407500.0,3422,508645407500.0,176.86553,30.15964,16.46325,46.62289,13.31734,0.0,0.0,0.27396,0.38509,0.0,44.13743,7.46641,0.0,0.0,0.0061,5.65534,472.73293,0.0,0.0,0.0,0.0,171.76322,1502.68678,53.58,424.69929,267.5309,266.42465,431.50821,277.18678,249.72756,137.95933,133.67476,271.3639,259.83741,1003.7338,3723.67603,1302.48478,1114.8296,68.47136,119.18382,37.15341,53.10231,1571.50643,2964.24588,48.89176,200.05846,248.95016,9871.9923,36.19345,POINT (-1.889974974083006 52.88990028605306)
4180,508646,412500,332500,508646412500.0,3423,508646412500.0,154.67247,11.24494,17.36573,28.61066,5.97072,0.74809,0.0,0.0109,0.01596,0.0,79.68496,39.62714,0.0,0.11609,0.02477,3.49011,594.29927,0.0,0.0,0.0,0.0,275.40741,1591.59259,37.95,410.9793,244.64514,405.83542,254.81035,178.97046,364.7691,96.27548,98.23266,305.19302,244.21623,1227.65816,3831.6458,1628.9399,1426.53278,51.34751,151.05962,47.42963,41.06803,2149.65849,3867.09381,94.51481,794.53972,889.05459,47265.97571,56.74061,POINT (-1.815662260808212 52.88980837566291)
4181,508647,417500,332500,508647417500.0,3424,508647417500.0,291.7343,50.33687,29.45112,79.78799,33.50474,0.0,0.0,2.24784,0.26535,0.04194,147.24907,68.80343,0.00037,1.18271,0.07184,2.11979,912.67512,0.0,0.57103,0.57103,0.00604,281.29802,905.83198,278.39,387.11237,244.68406,240.03913,245.58256,194.2714,222.17089,137.1609,117.30837,196.14162,342.35632,756.66696,3083.51183,1586.9632,1369.44916,55.85564,161.6584,47.83437,37.58924,2035.29016,3707.67506,106.23418,735.50929,841.74355,83494.73698,47.63693,POINT (-1.74135005445218 52.88966997647366)
4182,508648,422500,332500,508648422500.0,3425,508648422500.0,214.19138,88.63279,7.50368,96.13647,2.37005,15.71724,2.52437,1.51368,6.44649,2.96561,36.51715,34.89808,0.06317,2.67274,2.96564,3.43321,612.08886,0.0,0.03625,0.03625,0.00352,188.3537,1033.2063,470.11,521.72257,352.72252,192.82276,373.80113,308.46337,193.20454,226.6142,187.11228,185.91457,553.31962,689.13942,3784.82455,1972.83419,1684.76916,85.5365,202.52853,59.12342,51.14806,2435.3486,4518.45226,142.09497,560.2698,702.36476,115363.68264,60.68237,POINT (-1.667038559630532 52.88948508935029)
4183,508649,427500,332500,508649427500.0,3426,508649427500.0,237.40446,51.71473,18.93997,70.6547,3.10045,10.48855,0.0,0.0,65.10743,1.74569,32.56362,34.56877,0.04501,2.80613,0.51483,46.48921,753.11066,0.0,0.07278,0.07278,0.0,246.66344,850.87656,543.99,324.25135,175.28812,172.79867,183.07166,132.80822,149.64045,74.94708,67.72847,105.10741,155.72386,676.94338,2218.32976,980.38494,788.48806,64.31594,127.58094,25.97712,128.82025,1111.19352,2246.3768,19.26501,111.87701,131.14195,18032.45993,108.39008,POINT (-1.592727980946565 52.88925371544834)
4184,508650,432500,332500,508650432500.0,3427,508650432500.0,196.66068,46.3989,7.45747,53.85637,4.1738,0.0,0.0,0.0,16.37779,1.38769,31.10854,102.46152,1.44792,1.49849,0.05526,7.18744,485.58338,0.0,3.24851,3.24851,0.0,58.31189,445.38811,274.24,139.0164,67.31889,55.06208,87.40586,52.87989,48.82283,31.55048,26.86948,34.85236,73.20091,215.31346,832.29694,371.54852,281.79362,48.74132,41.01358,9.03214,42.55799,370.69167,793.83085,10.66694,53.64997,64.31685,3804.157,45.2526,POINT (-1.518418522987685 52.8889758562138)
4185,508651,437500,332500,508651437500.0,3428,508651437500.0,271.73171,0.42707,25.52687,25.95394,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,179.79239,5.5062,7.97153,0.0504,3.99042,516.77632,0.0,8.80778,8.80778,0.0,21.57813,243.61187,242.43,65.72739,32.7239,11.92035,53.27646,29.08786,12.26372,17.9891,14.44966,12.07327,55.4244,43.8629,348.79625,181.32412,126.81298,44.05707,10.45407,4.09291,8.1265,142.18254,335.72631,19.83051,52.46365,72.2941,516.03485,19.97864,POINT (-1.444110390321911 52.88865151338312)
4186,508652,442500,332500,508652442500.0,3429,508652442500.0,370.89657,1.82991,137.20252,139.03243,0.0,0.0,0.0,0.0,1.77787,0.06868,5.52419,134.34646,22.41795,21.98898,0.05964,7.33692,907.84288,0.0,0.44946,0.44946,0.0,204.19447,447.93553,427.42,143.19713,108.03722,43.03853,137.65872,98.61826,41.80357,48.65232,43.83336,48.59997,184.01618,153.88748,1051.33602,407.53813,329.36249,52.10772,26.06791,12.24852,19.30073,419.2344,858.32173,89.63449,78.26468,167.89926,2400.8661,54.20021,POINT (-1.369803787494275 52.88828068898316)
4187,508653,447500,332500,508653447500.0,3430,508653447500.0,165.7524,73.75473,107.73329,181.48802,0.14423,0.71232,0.37253,0.07404,24.30828,0.16471,0.44894,49.37053,9.74047,2.4495,0.41448,16.98209,477.33229,0.47703,0.06764,0.54468,0.39748,24.79335,462.59665,339.9,122.25916,59.70854,19.38311,96.86464,52.11995,20.37344,32.85315,27.25346,18.5781,101.1875,71.13394,621.70929,323.83475,232.92474,67.14255,23.76746,8.08592,14.96385,284.87718,631.76203,21.74882,169.8058,191.55457,1207.94467,36.70756,POINT (-1.295498919023333 52.88786338533112)
4188,508654,452500,332500,508654452500.0,3431,508654452500.0,400.99443,27.46063,23.02169,50.48231,11.16271,15.691,33.17944,4.52567,29.76294,0.56661,8.55232,95.81819,16.37299,4.92232,0.06422,42.85187,771.17913,0.03129,0.56442,0.59572,0.139,56.08386,346.49614,299.44,75.83109,48.18588,4.33718,69.85203,51.13142,4.74492,16.01216,30.19044,3.47526,96.18138,14.3998,414.3332,580.02468,493.07338,34.03055,52.92076,20.22292,27.09433,700.96518,1328.30666,91.27489,1514.77183,1606.04732,5038.57217,42.18938,POINT (-1.221195989397588 52.88739960503457)
4189,508655,457500,332500,508655457500.0,3432,508655457500.0,655.74839,34.68299,43.74702,78.43001,5.96822,50.53872,111.5145,2.79744,38.77642,19.86026,51.67782,330.03118,14.61949,0.0,0.0157,59.56441,1474.73963,0.01964,0.98185,1.0015,0.055,49.48007,181.65993,141.42,44.89546,31.31321,6.0205,40.98922,31.5007,6.262,8.91819,17.50326,4.11142,55.42293,22.60523,269.53812,317.80149,273.12803,15.95815,28.71532,10.75568,19.73712,394.26798,742.56205,107.29787,1845.50561,1952.80426,8446.12155,24.21171,POINT (-1.14689520307198 52.88688935099132)
4190,508656,462500,332500,508656462500.0,3433,508656462500.0,619.21934,119.07075,16.91015,135.9809,10.55501,7.32354,65.4304,0.0,32.88891,0.16565,0.41041,285.52867,1.29318,0.0,0.0,28.91072,1275.72713,0.0,0.00662,0.00662,0.0,67.77515,318.01485,111.34,87.85164,68.30517,30.27594,73.55391,57.81263,31.13189,15.66356,22.76209,20.09303,79.11322,122.13942,608.70193,408.67559,351.5893,21.78267,35.30363,12.13995,39.39573,517.26554,977.47668,87.06941,1526.16659,1613.23666,8746.79296,32.55011,POINT (-1.072596764464306 52.88633262638935)
4191,508657,467500,332500,508657467500.0,3434,508657467500.0,605.39948,34.65376,20.35834,55.0121,0.02598,0.0,8.68042,0.0,73.26604,0.32477,23.54981,213.14378,2.03589,124.37939,5.11898,95.02653,1334.29404,0.0,0.01299,0.01299,0.0,127.43003,556.94997,94.51,78.32749,48.1769,18.42267,113.82752,41.59111,15.90229,53.7056,26.75493,12.50622,53.40126,96.95515,559.56663,813.98392,604.56986,109.86533,99.54873,18.00335,17.47043,893.05211,1742.51014,11.00827,199.63667,210.64502,19687.38064,32.78241,POINT (-0.9983008779517416 52.88572943470686)
4192,508658,472500,332500,508658472500.0,3435,508658472500.0,654.89454,32.75786,16.87032,49.62818,0.0,0.03084,0.43181,1.0487,93.28564,0.0,54.19766,270.41788,0.0,38.25004,19.65736,48.54788,1414.66441,0.09253,0.0,0.09253,0.0,183.34388,639.48612,56.95,166.5,108.20365,76.07784,98.51529,78.79451,63.66601,44.31729,46.91137,41.76165,184.63199,270.09383,1179.47381,823.21183,644.76681,47.80057,130.64445,22.24192,24.2785,943.55046,1813.28277,14.56549,149.16812,163.73359,45869.64119,79.86227,POINT (-0.9240077478672537 52.88507977971199)
4193,508659,477500,332500,508659477500.0,3436,508659477500.0,636.36337,10.68356,16.49909,27.18265,12.27458,0.10279,13.06839,1.14254,71.18467,0.88905,5.7516,293.3825,0.77439,0.0,3.38438,28.69899,1398.659,0.34381,0.09917,0.44298,0.1771,304.45908,563.92092,3.57,184.18861,125.3453,131.81641,121.99725,105.00101,110.83129,42.74063,50.27036,64.69758,192.34242,427.57756,1556.81856,976.4447,810.33597,18.73853,147.3702,25.38529,38.52303,1208.52186,2248.87446,31.6918,324.13505,355.82689,40681.48711,73.83853,POINT (-0.8497175784960925 52.88438366546301)
4194,508660,482500,332500,508660482500.0,3437,508660482500.0,661.44167,25.33045,6.68057,32.01102,3.17045,0.64787,39.40283,0.0,117.48166,0.13104,0.13892,260.42899,0.87216,42.82824,13.51996,55.75045,1302.48509,8.02275,0.52001,8.54277,0.6946,74.59429,363.10571,30.87,89.52826,61.79024,62.80796,60.77707,51.75943,54.00453,21.98669,26.42242,31.32801,97.0047,203.29605,760.70968,478.02768,397.77458,9.17837,71.07473,12.43921,18.90722,587.98418,1097.35808,38.01151,365.88699,403.89855,29850.04158,36.83212,POINT (-0.7754305740722724 52.88364109630795)
4195,508661,487500,332500,508661487500.0,3438,508661487500.0,727.58234,124.1935,29.45839,153.65189,5.99208,29.52572,67.67829,0.1278,100.94602,0.41843,0.0,202.88668,1.11802,2.46924,0.0,54.42203,1400.08184,0.0,0.41157,0.41157,0.0,52.97288,269.62712,236.12,115.38776,65.44832,12.22695,49.16845,33.08816,10.38496,7.81847,18.54061,5.89016,96.55605,32.55189,447.05654,639.48368,610.5084,12.25238,16.72289,18.15525,16.58255,956.996,1631.21586,5.24191,43.81377,49.05569,4571.15165,8.81235,POINT (-0.7011469387750149 52.88285207688472)
4196,508662,492500,332500,508662492500.0,3439,508662492500.0,637.75591,249.08013,102.07609,351.15622,4.54503,5.66008,28.59728,0.8172,45.03645,20.34717,0.0,226.74955,12.68802,7.98012,0.0,30.58724,1383.96069,0.0,0.3303,0.3303,0.0,11.82862,390.71138,251.61,110.37341,67.54194,10.1937,54.03027,36.94909,13.93487,15.06299,28.23807,7.61044,112.98084,27.21828,484.12674,552.81458,521.12804,12.1749,19.51164,15.75467,14.75952,791.47808,1374.80559,38.26767,326.52888,364.79659,5407.51135,18.83526,POINT (-0.6268668767252517 52.8820166121209)
4197,508663,497500,332500,508663497500.0,3440,508663497500.0,734.81685,43.76283,69.06606,112.82888,38.57299,37.20056,19.9326,1.57495,102.84501,0.46602,6.49193,434.51507,0.0,0.0,0.0,57.60724,1703.3498,0.0,0.43395,0.43395,0.0,156.19582,117.79418,223.53,92.88564,56.10296,9.19701,39.03449,30.73383,10.11584,6.25279,16.0884,4.62224,81.80416,32.31145,379.14452,545.20989,503.54795,19.3934,22.26854,15.63094,16.36309,770.64378,1347.84659,0.83908,22.38274,23.22185,4435.23675,10.66617,POINT (-0.5525905919820695 52.88113470723366)
4198,508664,502500,332500,508664502500.0,3441,508664502500.0,931.09864,29.13779,109.49622,138.63401,3.86347,35.86339,19.78723,1.01847,69.64038,15.24908,0.44721,486.36762,0.0,60.98011,0.0,15.08646,1805.09443,0.0,0.3173,0.3173,0.0,26.90174,139.17826,271.0,42.07073,33.92481,2.50821,16.99645,24.07525,9.08318,3.39291,10.95026,1.98283,48.48691,28.74377,222.21302,398.54093,329.44017,34.26992,34.83084,11.77284,16.96316,457.36736,884.64412,0.2024,53.44573,53.64823,3707.21134,14.18468,POINT (-0.4783182885392382 52.88020636772971)
4199,508665,507500,332500,508665507500.0,3442,508665507500.0,1023.58944,19.56554,9.52317,29.08871,7.55195,2.42792,26.15756,0.0,141.60904,16.40135,0.06685,492.18828,9.12321,7.95458,3.94421,153.59828,1945.98745,0.0,0.51244,0.51244,0.0,31.8799,126.9601,242.19,29.36692,29.76149,0.43304,12.25882,24.47351,8.13771,3.41227,10.82808,1.08846,45.73458,25.71236,191.2049,414.31306,330.40302,38.04533,45.86471,12.17387,19.77906,459.97086,906.23686,18.36316,174.98284,193.34612,18563.0009,15.81062,POINT (-0.4040501703216348 52.87923159940508)
4200,508666,512500,332500,508666512500.0,3443,508666512500.0,999.71439,13.52163,26.72326,40.24488,40.87701,1.91549,41.58675,0.0,142.16898,0.4215,0.0,524.09186,23.87862,0.0,6.11928,45.19226,1890.48769,0.0,0.4215,0.4215,0.0,23.9592,53.7408,240.73,15.46996,15.84729,0.26575,5.97908,12.87548,5.12315,1.46978,5.47771,0.68524,22.35916,16.15845,101.71008,266.34873,206.30724,30.10961,29.93188,7.9923,13.13063,267.65886,555.13063,0.0,62.07496,62.07508,3407.36317,8.92116,POINT (-0.32978644118177 52.87821040834507)
4201,508667,517500,332500,508667517500.0,3444,508667517500.0,816.05218,16.14802,79.40947,95.55749,12.48245,89.61778,117.24705,9.27626,42.49575,32.09147,4.62028,201.78385,5.36686,49.55323,6.39406,54.4077,1568.5701,16.54971,349.41349,365.9632,0.0,30.65542,106.04458,240.46,77.51169,39.70629,0.35645,35.50896,36.17123,4.57677,17.27849,35.46724,0.56336,79.82314,13.91625,340.87241,240.87595,205.89619,14.05771,20.92206,7.31266,10.07039,275.53245,533.79128,54.1266,312.56858,366.69523,8838.99976,17.55249,POINT (-0.2555273048962698 52.87714280092409)
4202,508668,522500,332500,508668522500.0,3445,508668522500.0,621.80482,13.20737,93.63804,106.84541,3.68551,111.26336,123.03496,12.86563,2.50488,25.4539,5.911,52.46481,0.04659,61.11719,4.30123,51.90124,1197.39848,18.66905,443.80825,462.47729,0.0,13.35379,145.05621,202.58,140.94895,58.03361,0.30013,66.55165,55.65851,0.79365,34.95838,67.35757,0.0,133.65623,1.3744,559.61857,184.09224,173.11619,0.0,10.97605,5.65788,6.22464,237.87944,433.85384,70.33628,379.27519,449.61149,10009.47927,22.22805,POINT (-0.1812729651623587 52.87602878380552)
4203,508669,527500,332500,508669527500.0,3446,508669527500.0,637.06722,3.99431,31.95719,35.9515,6.60127,184.89713,187.46431,16.8635,30.3967,21.77311,3.37467,58.10367,2.10813,4.86342,3.97954,78.05948,1324.82426,53.8019,656.44731,710.24921,0.18921,43.25397,71.95603,131.17,59.2734,27.61899,0.09158,29.4877,24.64009,0.49649,16.90983,30.71795,0.0,58.49435,0.4194,248.14322,77.27806,69.4448,0.0,7.83327,3.14735,11.5073,90.12299,182.05572,41.18088,222.75826,263.93908,29171.03064,15.97242,POINT (-0.1070236255943533 52.87486836394166)
4204,508670,532500,332500,508670532500.0,3447,508670532500.0,671.16621,20.94071,31.33653,52.27725,13.87298,201.95267,241.95231,9.86174,61.99819,43.30775,1.22808,72.9769,0.0,15.38301,5.89196,30.86503,1503.92107,63.99253,494.03254,558.02507,0.39898,81.187,29.713,82.25,26.82633,15.5627,1.13506,16.8675,12.98288,1.52905,11.5993,17.46946,2.00408,26.35376,8.32426,140.65133,43.43144,34.13824,0.04621,9.24698,3.0629,8.10461,60.60304,115.20204,30.10988,178.19316,208.30291,23403.15411,1.753,POINT (-0.03277948972017355 52.87366154857339)
4205,508671,537500,332500,508671537500.0,3448,508671537500.0,895.10663,18.3881,8.97515,27.36325,0.0,281.73202,264.87626,38.96527,21.23388,22.32841,0.65671,57.79118,0.0,10.72639,9.63186,35.90058,1692.83081,161.99044,274.94594,436.93638,0.0,26.51834,40.26166,101.26,41.25666,14.0691,13.49548,14.13201,7.76617,13.54549,1.47018,0.31553,2.19631,4.22349,0.63304,113.10404,199.70258,163.82323,0.0,35.87936,4.7284,0.0,298.72051,503.15127,0.0,0.0,0.0,14019.60278,0.81451,POINT (0.04145923902216164 52.87240834523021)
4206,508672,542500,332500,508672542500.0,3449,508672542500.0,607.45116,19.3564,15.71869,35.07509,0.0,171.60111,159.34359,26.26588,21.19577,25.31315,1.44805,34.28271,0.35119,6.06554,5.10894,27.20867,1145.51194,88.85689,185.15002,274.00691,0.19511,24.80108,75.73892,131.55,34.87334,11.99717,11.35537,12.04892,6.85731,11.39744,1.23704,0.58888,1.84802,4.03588,0.53265,96.77245,114.14228,93.83693,0.0,20.30535,2.67596,0.0,171.20154,288.01965,0.0,0.0,0.0,6908.26212,4.09028,POINT (0.1156923572880216 52.87110876172995)
4207,508673,547500,332500,508673547500.0,3450,508673547500.0,68.63251,4.08907,4.43869,8.52776,0.0,13.96972,12.35841,2.91859,4.27148,5.66997,0.44082,2.50817,0.1368,0.34962,0.18241,3.86105,125.85985,4.21068,20.52135,24.73203,0.076,2.0325,34.1975,179.75,0.13002,0.13001,0.0,0.12904,0.26362,0.0,0.0,0.26417,0.0,0.39387,0.0,1.31073,1.7285,1.7285,0.0,0.0,0.0,0.0,3.29987,5.02837,0.0,0.0,0.0,1.8621,2.78153,POINT (0.1899196618296687 52.86976280617871)
4208,508674,552500,332500,508674552500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (0.264140949499723 52.86837048697056)
4209,508675,557500,332500,508675557500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (0.3383560172546542 52.86693181278753)
4210,508676,562500,332500,508676562500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (0.4125646621582533 52.86544679259926)
4211,508677,567500,332500,508677567500.0,3451,508677567500.0,370.83572,152.46092,279.38503,431.84595,0.94628,76.08932,297.40518,1.34392,15.78825,2.71225,0.0,24.26689,0.0,0.0,32.54478,84.21118,1362.73041,99.47365,0.0,99.47365,0.52645,24.74069,165.16931,241.75,16.21711,13.78827,2.17741,6.34394,9.26416,1.32603,3.9179,9.15261,0.46037,33.24106,1.90773,97.79421,112.19898,84.2423,2.39291,25.56377,2.33391,12.63054,64.94653,192.11024,687.00183,2028.21758,2715.21604,2717.2787,15.31983,POINT (0.4867666813851102 52.86391543566288)
4212,508678,572500,332500,508678572500.0,3452,508678572500.0,520.52008,243.13482,444.29912,687.43394,27.31136,58.11386,431.89776,2.01957,14.00604,19.21813,2.80919,63.69416,16.36229,11.81039,18.42117,89.76087,1988.32315,74.68604,11.59765,86.28369,0.0,24.8595,124.8805,111.76,13.94727,12.06479,1.52523,5.92073,9.22588,1.01653,3.03743,7.54889,0.36659,28.65666,1.53804,84.84598,65.15583,49.34548,1.55471,14.25564,1.31442,7.99585,39.33428,113.80055,894.01291,2653.57187,3547.5804,3508.4389,10.64179,POINT (0.5609618722240617 52.86233775152289)
4213,508679,577500,332500,508679577500.0,3453,508679577500.0,133.3321,449.27583,421.59038,870.86621,0.0,74.83276,239.38309,0.471,20.22684,0.0,2.18362,69.8914,0.0,51.05004,1.15768,66.17719,1654.43099,2.15246,86.10128,88.25374,0.0,120.7887,47.4113,294.6,17.06029,14.98488,1.48314,7.75389,12.67057,1.10701,3.34974,8.87852,0.4161,35.12787,1.76829,104.59775,109.18527,83.65516,2.98028,22.54983,2.10971,14.90039,69.5908,195.78646,667.11807,2007.14053,2674.25533,2565.44109,10.22731,POINT (0.6351500320816829 52.86071375001078)
4214,508680,582500,332500,508680582500.0,3454,508680582500.0,471.75404,176.12344,234.24801,410.37145,0.0,93.10875,279.60306,1.09095,42.01168,39.55112,19.00253,97.75711,0.0,42.59467,2.40633,55.35919,1635.85315,0.99683,104.88038,105.87722,0.0,69.01674,131.85326,204.67,24.72929,20.90419,1.9851,13.90571,19.59391,2.64561,3.68479,9.06636,1.3874,44.75228,6.94302,149.59473,107.94299,91.61415,4.2884,12.04043,2.08869,15.70218,118.90062,244.63458,304.12361,1135.98381,1440.10599,14916.32573,5.44725,POINT (0.7093309584857209 52.85904344124503)
4215,508681,587500,332500,508681587500.0,3455,508681587500.0,594.85317,179.81124,156.19634,336.00758,0.0,50.5991,285.26292,7.76074,28.54528,43.58031,15.20614,229.83481,0.0,56.75875,3.05711,100.82831,1780.65213,1.18135,42.2444,43.42576,0.0,28.15243,288.42757,166.3,36.33832,25.76979,6.4006,23.47067,18.15959,8.59052,5.55606,5.07123,4.8447,45.57075,25.16765,204.93819,246.03955,218.6385,8.33216,19.06888,5.9499,19.10799,348.40651,619.5037,50.25353,796.09634,846.35005,139832.81732,7.68252,POINT (0.7835044490885295 52.85732683563067)
4216,508682,592500,332500,508682592500.0,3456,508682592500.0,504.78574,222.17123,118.04625,340.21748,0.0,20.63218,207.09816,0.01365,42.08583,32.47754,4.0245,209.93689,0.0,22.57816,5.17715,80.63543,1567.49538,48.74537,25.74221,74.48758,0.0,97.54085,355.12915,60.89,51.19306,35.15067,9.85607,33.6949,22.99611,13.18912,7.90355,5.30896,7.46775,59.59498,38.87586,285.22927,306.72291,273.3554,9.86929,23.49823,7.67627,20.03498,443.62884,778.06263,0.0,757.17463,757.17521,193125.55927,11.08567,POINT (0.8576703016705687 52.85556394385931)
