"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"285","http://environment.data.gov.uk/water-quality/data/measurement/NW-5236060-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-01-17 15:28:00,"Nitrate-N","Nitrate as N","0117",NA,0.0566,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"286","http://environment.data.gov.uk/water-quality/data/measurement/NW-5238546-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-02-16 15:05:00,"Nitrate-N","Nitrate as N","0117",NA,0.0551,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"287","http://environment.data.gov.uk/water-quality/data/measurement/NW-5240323-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-04-04 09:10:00,"Nitrate-N","Nitrate as N","0117",NA,0.0651,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"288","http://environment.data.gov.uk/water-quality/data/measurement/NW-5250516-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-05-17 08:16:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"289","http://environment.data.gov.uk/water-quality/data/measurement/NW-5252011-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-05-30 14:20:00,"Nitrate-N","Nitrate as N","0117",NA,0.0048,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"290","http://environment.data.gov.uk/water-quality/data/measurement/NW-5252929-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-06-25 09:20:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"291","http://environment.data.gov.uk/water-quality/data/measurement/NW-5257450-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-08-28 08:54:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"292","http://environment.data.gov.uk/water-quality/data/measurement/NW-5258172-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-09-17 10:22:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"293","http://environment.data.gov.uk/water-quality/data/measurement/NW-5259813-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-10-18 07:31:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"294","http://environment.data.gov.uk/water-quality/data/measurement/NW-5261449-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-11-13 15:12:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"295","http://environment.data.gov.uk/water-quality/data/measurement/NW-5262964-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2018-12-11 11:29:00,"Nitrate-N","Nitrate as N","0117",NA,0.0058,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
