"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"21","http://environment.data.gov.uk/water-quality/data/measurement/NW-1575947-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-08-17 13:40:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"22","http://environment.data.gov.uk/water-quality/data/measurement/NW-1575948-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-08-17 13:55:00,"Nitrate-N","Nitrate as N","0117",NA,0.994,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"23","http://environment.data.gov.uk/water-quality/data/measurement/NW-1575949-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-08-17 13:05:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"24","http://environment.data.gov.uk/water-quality/data/measurement/NW-1604905-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2004-03-29 14:30:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"25","http://environment.data.gov.uk/water-quality/data/measurement/NW-1631851-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2004-08-27 16:00:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",191000,591000
"26","http://environment.data.gov.uk/water-quality/data/measurement/NW-1656445-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2005-05-14 15:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.565,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"27","http://environment.data.gov.uk/water-quality/data/measurement/NW-1656471-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2005-05-14 16:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.252,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"28","http://environment.data.gov.uk/water-quality/data/measurement/NW-1656472-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2005-05-14 15:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.307,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"29","http://environment.data.gov.uk/water-quality/data/measurement/NW-1656476-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2005-05-14 15:15:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",191000,591000
"30","http://environment.data.gov.uk/water-quality/data/measurement/NW-1756249-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2008-03-31 18:45:00,"Nitrate-N","Nitrate as N","0117",NA,0.246,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",191000,591000
