"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"34","http://environment.data.gov.uk/water-quality/data/measurement/SW-2562599-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z5550107","SW-Z5550107","BADMINTON STORM TANK",2000-10-01 15:30:00,"Nitrate-N","Nitrate as N","0117",NA,1.39,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",381588,183127
"35","http://environment.data.gov.uk/water-quality/data/measurement/NE-1085231-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400073","NE-49400073","BECKFIELD ROAD SW OUTFALL,COTTINGLEY",2001-08-08 11:45:00,"Nitrate-N","Nitrate as N","0117",NA,1.05,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",411323,437503
"36","http://environment.data.gov.uk/water-quality/data/measurement/NW-1492179-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000073","NW-88000073","MISC RIVER SAMP (NOT CONT S/W) CHESHIRE",2001-11-15 14:49:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS)",500000,4
"37","http://environment.data.gov.uk/water-quality/data/measurement/NW-1486832-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88002985","NW-88002985","MERE BROW STW            3X STORMWATER",2001-10-08 10:25:00,"Nitrate-N","Nitrate as N","0117",NA,2.51,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",342399,418902
"38","http://environment.data.gov.uk/water-quality/data/measurement/SO-627927-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002116","SO-F0002116","LOWER OUSE DUMP-*CLOSED*",2001-01-31 15:00:00,"Nitrate-N","Nitrate as N","0117",NA,9.36,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,5
"39","http://environment.data.gov.uk/water-quality/data/measurement/SO-631256-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002165","SO-F0002165","UPPER OUSE DUMP-*CLOSED*",2001-04-04 10:30:00,"Nitrate-N","Nitrate as N","0117",NA,1.1,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,5
"40","http://environment.data.gov.uk/water-quality/data/measurement/SO-628015-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002465","SO-F0002465","ADUR WEST-DUMP-*CLOSED*",2001-02-02 09:30:00,"Nitrate-N","Nitrate as N","0117",NA,8.87,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,5
"41","http://environment.data.gov.uk/water-quality/data/measurement/SO-628016-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002465","SO-F0002465","ADUR WEST-DUMP-*CLOSED*",2001-02-02 09:45:00,"Nitrate-N","Nitrate as N","0117",NA,9.8,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,5
"42","http://environment.data.gov.uk/water-quality/data/measurement/SO-628017-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002465","SO-F0002465","ADUR WEST-DUMP-*CLOSED*",2001-02-02 10:00:00,"Nitrate-N","Nitrate as N","0117",NA,8.79,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,5
"43","http://environment.data.gov.uk/water-quality/data/measurement/SO-627333-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2001-01-18 11:15:00,"Nitrate-N","Nitrate as N","0117",NA,0.83,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
